Step,Velocity
0,2.6645352591003757e-15
1,1.7763568394002505e-15
2,8.881784197001252e-16
3,1.7763568394002505e-15
4,8.881784197001252e-16
5,8.881784197001252e-16
6,1.7763568394002505e-15
7,8.881784197001252e-16
8,8.881784197001252e-16
9,3.552713678800501e-15
10,2.6645352591003757e-15
11,8.881784197001252e-16
12,8.881784197001252e-16
13,8.881784197001252e-16
14,8.881784197001252e-16
15,8.881784197001252e-16
16,8.881784197001252e-16
17,8.881784197001252e-16
18,8.881784197001252e-16
19,1.7763568394002505e-15
20,1.7763568394002505e-15
21,1.7763568394002505e-15
22,1.7763568394002505e-15
23,2.6645352591003757e-15
24,1.7763568394002505e-15
25,0.0
26,1.7763568394002505e-15
27,1.7763568394002505e-15
28,0.0
29,8.881784197001252e-16
30,2.6645352591003757e-15
31,3.552713678800501e-15
32,3.552713678800501e-15
33,3.552713678800501e-15
34,1.7763568394002505e-15
35,0.0
36,8.881784197001252e-16
37,0.0
38,8.881784197001252e-16
39,0.0
40,8.881784197001252e-16
41,0.0020394192145403167
42,0.005529683458724399
43,0.009662000384725644
44,0.013825854621788203
45,0.016789849030259596
46,0.01853491792501938
47,0.01904131898175443
48,0.01933191051442762
49,0.01941467547232012
50,0.01947913039270155
51,0.019522851025463694
52,0.019516995048598496
53,0.019558099359813674
54,0.01956051836767081
55,0.01955722514948821
56,0.019589742883214356
57,0.019587521575491706
58,0.019509240349295354
59,0.019287254306552093
60,0.018905512367135557
61,0.017236915178102663
62,0.01545990429321975
63,0.014337182632190526
64,0.01380128328296859
65,0.013402147507671103
66,0.013124697510317418
67,0.012803361284094095
68,0.012582564721495437
69,0.012281176630731139
70,0.011984666382452325
71,0.011650675123863863
72,0.011349883133467742
73,0.01103247989203382
74,0.010726159028908278
75,0.010465805364872516
76,0.01022481860699287
77,0.00992528700385531
78,0.009571043421790826
79,0.009217999185459291
80,0.008905241911178585
81,0.008601388124487741
82,0.008385461156608542
83,0.008091569788304831
84,0.007886912095816712
85,0.007639060422286903
86,0.007416832287457709
87,0.0072187514778274675
88,0.007001926536541525
89,0.006790866797972583
90,0.006622962549428735
91,0.006395934847154727
92,0.006231700303219512
93,0.006039437349282473
94,0.005833776234874577
95,0.00562851698604927
96,0.005480733967847762
97,0.005299971896679523
98,0.005147319146700191
99,0.00499394033249434
100,0.004826103173626528
101,0.00468678164788372
102,0.004538498501139188
103,0.004387143728608933
104,0.004225866008645163
105,0.004049046483305396
106,0.003906841778103853
107,0.003766707890639154
108,0.003637182013595641
109,0.003502965795958879
110,0.0033473780340012027
111,0.0032149487993633485
112,0.003106665118703944
113,0.0030013775530095543
114,0.0028939517201402865
115,0.002775613779077979
116,0.002680549645795338
117,0.00260086307970564
118,0.002499634005221907
119,0.002399006499891776
120,0.0023004989621302485
121,0.0022207464114032405
122,0.0021254661618295145
123,0.002039956773251639
124,0.0019560811385650467
125,0.0018845214269234134
126,0.0018134411627706015
127,0.0017476970630978528
128,0.0016932301909884373
129,0.0016270577866848157
130,0.0015713343224135201
131,0.001530470310646237
132,0.001468308757298864
133,0.001426483921648014
134,0.0013834024258718713
135,0.001331074497789686
136,0.0012949352554851856
137,0.0012460023718761093
138,0.0012082821108423403
139,0.0011552222130264411
140,0.0011040895106164683
141,0.0010616199880297827
142,0.0010293074601168684
143,0.000984233407349322
144,0.000952375681953832
145,0.0009234260212442891
146,0.0008915387816799125
